Job Category,Date&Time,Searched Job Title,Searched Job Location,Job Portal,Job Date Posted,Job Title,Company Name,Job Location,Job Phone No,Job Email,Job Link,Job Description
,,,,,,,,,,,,
QA,Jul-28-2020 17:12:11,SDET,Franklin-TN,Monster,27 days ago,Program Manager RPA,MphasiS Limited,"Montreal, QC",,,https://job-openings.monster.com/program-manager-rpa-montreal-qc-ca-mphasis-limited/218654103,"Job Description: 

Full time -Permanent (with no option to contract or require any sponsoring of any kind.)
Canadian or US citizenship is acceptable upon relocation. Onsite only (No Remote) 
Expected to be onsite in office full time managing RPA implementation and Solution's across the organization.
Strong Technical -RPA Program Manager with Project Delivery and Implementation of RPA Solutions
Project management planning and tracking
Understanding of systems engineering concepts (RPA tools)
Experience setting up RPA, define overall methods, procedures, tools and templates 
Managing process assessments
Leading the Creation of the Architecture of the RPA based solutions, Create a Business View RPA (Robotic Process Automation) Solution Design
Bridging the communication between customer and the development teams
Report this job"
,,,,,,,,,,,,
QA,Jul-28-2020 17:12:12,SDET,Franklin-TN,Monster,Posted today,Materials Engineer - Core Structural Materials Performance,Naval Nuclear Laboratory,"Niskayuna, NY",,,https://job-openings.monster.com/materials-engineer-core-structural-materials-performance-niskayuna-ny-us-naval-nuclear-laboratory/dd084035-df92-4395-909b-15031f6ce2ee,"Job Description
The Naval Nuclear Laboratory is looking for a Materials Engineer to support the Structural Materials Performance group. If you want to work in a technically challenging, mission driven environment with great work life balance, apply now.
The successful candidate for this position will be responsible for designing and planning experiments, analyzing and interpreting test data, and reporting results focused on core material mechanical performance. Research and development efforts will provide practical technical guidance for the full life cycle of a reactor core from new design support work, manufacturing support of current NNL core designs, active fleet support, to post irradiation performance under shipping, handling, and spent fuel storage conditions at end of service life. The successful candidate will collaborate with the team to:
Contribute to increasing NNL’s understanding of mechanical properties, effects of the in-service environment on mechanical properties and performance, and potential failure mechanisms of reactor core materials including fracture behavior, creep, fatigue, and corrosion fatigue
Support non-irradiated and post-irradiation mechanical materials test programs through planning, coordination of test execution with internal and external testing laboratories, independent data analysis, and writing detailed technical reports
Sponsor irradiation testing in the Advanced Test Reactor (ATR) at the Idaho National Lab
Utilize an understanding of materials science fundamental principles to support data interpretation, apply results of controlled laboratory experiments to practical applications, and support development of core structural materials design bases that account for uncertainties and material variability.
Communicate research findings and guidance developed from that research to internal and external customers
Job Requirements
Intermediate:
BS degree in engineering or Bachelor's degree in a science related field from an accredited college or university and a minimum of two years of relevant experience; or
MS degree in engineering or Master's degree in a science related field from an accredited college or university and a minimum of one year of relevant experience; or
Currently or previously EOOW qualified in the Nuclear Operations Program; or
SRE Qualification
Advanced:
BS degree in engineering or Bachelor's degree in a science related field from an accredited college or university and a minimum of four years of relevant experience; or
MS degree in engineering or Master's degree in a science related field from an accredited college or university and a minimum of two years of relevant experience; or
PhD degree in engineering or in a science related field from an accredited college or university; or
Currently or previously NPE qualified or CTE/ACRS and one year of EOOW in the Nuclear Operations Program; or
Watch Instructor and Refueling Facility Area Refueling Engineer and one year as SRE
Job Preferred Skills
Degree in Materials Engineering or Metallurgical Engineering focused on mechanical performance of materials
Experience in mechanical metallurgy of zirconium and/or hafnium alloys
Mechanical property testing experience
Experience in irradiation effects on material properties
Demonstrated ability to work in a team environment
Fluor Marine Propulsion, LLC is an Equal Opportunity Employer and is Committed to Workforce Diversity.
Report this job"
,,,,,,,,,,,,
QA,Jul-28-2020 17:12:13,SDET,Franklin-TN,Monster,Posted today,Warehouse Technician,SPECTRUM,"Blue Ash, OH",,,https://job-openings.monster.com/warehouse-technician-blue-ash-oh-us-spectrum/d047cdcc-2676-44ad-9f9f-5b869588315e,"JOB SUMMARY
Under general supervision, responsible for maintaining secure inventory storage and control of materials and CPE into/out of the warehouse. Performs duties associated with storage, shipping, receiving, and physical counts of the assets to verify integrity. Provides assistance in the administration and purchasing of assets along with the assessment of inventory data.


MAJOR DUTIES AND RESPONSIBILITIES
Operates various types of material handling equipment

Loads and unloads pallets and cartons of CPE and materials used in daily operations

Receives CPE and materials against a bill of lading or purchase order, validating quantities and updating inventory systems in accordance with audit requirements

Stocks CPE and materials in designated inventory locations and informs management of shortages or damages

Ensures CPE and materials are stored safely in designated inventory locations in accordance with audit requirements

Processes orders and returns using inventory and billing systems

Processes material stock requests

Manages delivery of CPE and materials to retail stores, off-site warehouses and/or other Charter locations as needed

Assists in preparing, counting and reconciling of daily, monthly and annual CPE and materials cycle counts and inventories

Provides excellent service to internal and external customers

Maintains warehouse area security at all times

Provides proper use and care of scanners and computers used in daily operations

Responsible for maintaining a clean, orderly and safe warehouse environment

Performs other associated duties as assigned




REQUIRED QUALIFICATIONS
Skills/Abilities and Knowledge
Ability to read, write and speak the English language to communicate with employees, customers, suppliers, in person, on the phone, and by written communications in a clear, straight-forward, and professional manner
Ability to communicate and prioritize workloads
Ability to handle multiple projects and deadlines
Ability to maintain accurate records
Ability to work independently
Ability to operate Microsoft Office Suite and bar coding equipment
Knowledge of basic mathematics
Ability to bend/squat/kneel
Ability to repetitively lift, carry, push and pull up to 80 lbs
Ability to safely use weight-bearing equipment (such as safety harness and ladders) within the maximum weight limitations of that equipment
Ability to operate and obtain certification for material handling equipment (such as forklift and pallet jack)
Valid driver's license with satisfactory driving record within Company and State DOT standards
Ability to operate company owned vehicles that may measure 24’ or greater in length

Education
High School Diploma or equivalent work experience

Related Work Experience Number of Years
Experience in a warehouse environment 1+
Experience with cable products and services preferred


WORKING CONDITIONS
Warehouse environment
Exposure to dust, fluctuating indoor temperatures, and periodic high noise levels


EOE
Charter Communications is an Equal Opportunity Employer - Minority/Female/Veteran/Disability
Report this job"
,,,,,,,,,,,,
QA,Jul-28-2020 17:12:14,SDET,Franklin-TN,Monster,Posted today,General Distribution Team Member,Pep Boys,"Austell, GA",,,https://job-openings.monster.com/general-distribution-team-member-austell-ga-us-pep-boys/a3bdc2e4-9e50-494d-b686-edcb28093daa,"Overview
Icahn Automotive Group LLC (Icahn Automotive) was formed by its parent, Icahn Enterprises L.P. (NASDAQ: IEP), to invest in and operate businesses involved in aftermarket parts distribution and service. Our businesses have a singular focus: provide premium automotive parts and services at a great value. The businesses of Icahn Automotive today consist of Pep Boys® automotive aftermarket retail and service chain, Auto Plus® automotive aftermarket parts distributor, Precision Tune Auto Care® owned and franchised automotive service centers, and AAMCO Total Auto Care franchised service centers. The businesses of Icahn Automotive total over 22,000 employees, over 2,000 company-owned and franchise locations and 25 distribution centers throughout the US, Canada, and Puerto Rico.
Position Summary
Ensure inventory accuracy and integrity by carefully checking in returned goods from customers, completing proper computer processing or paperwork, and stocking or storing as appropriate. Checks to make sure all shelves are stocked correctly and to carefully inspects all parts for missing parts and used parts in the box. Pull and ship the correct parts to our customers Checks each bin in the warehouse with HL counts created at the beginning of the year and records all adjustments to the inventory. Unloads the trucks when the drivers get back in the morning and sorts through all the totes and coffins the driver brings back and locates paperwork for the office to key and then the returns department process all the returns and stages on the floor for the stockers and pullers to return the merchandise back on the shelf for resale. This position has been designated as a safety-sensitive position.
Duties & Responsibilities
Prepare and complete orders for delivery or pickup according to schedule (load, pack, wrap, label, ship).
Receive and process warehouse stock products (pick, unload, label, store).
Perform inventory controls and keep quality standards high for audits.
Keep a clean and safe working environment and optimize space utilization.
Operate and maintain preventively warehouse vehicles and equipment.
Follow quality service standards and comply with procedures, rules and regulations.
Knowledge, Skills, and Abilities
High school diploma required.
1 year experience in logistics, warehousing or similar.
Ability to exercise judgement and to work independently.
Must demonstrate consistency, accuracy and follow-through.
Extensive product knowledge or the ability to obtain product knowledge.
Hazmat and/or Forklift certification preferred.
Physical Demands/Work Environment
The physical demands described here are representative of those that must be met by an employee to successfully perform the essential functions of this job. Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions.
The characteristics described here are representative of those an employee encounters while performing the essential functions of this job.
Physical Demands
Extensive standing, walking, pushing and reaching.
Need full range of motion for climbing, balancing, reaching, bending and stooping.
Repetitive movement of hands, arms, legs.
Lifting of heavy equipment of up to 50 pounds for Administrative or Maintenance Operations.
May work outside and be exposed to weather.
Exposure to adverse weather conditions, chemicals, odors, dirt and dust.
Specific vision abilities required by this job include close vision, color vision, peripheral vision, depth perception, and ability to adjust focus.
Report this job"
,,,,,,,,,,,,
QA,Jul-28-2020 17:12:15,SDET,Franklin-TN,Monster,Posted today,Patient Care Technician (PCT/CNA) - PRN - Days/Nights,Cornerstone Healthcare Group,"Tucson, AZ",,,https://job-openings.monster.com/patient-care-technician-pct-cna-prn-days-nights-tucson-az-us-cornerstone-healthcare-group/879cbd76-89a8-4d2f-b523-9c8d56b41411,"About Us
Cornerstone Healthcare Group, based in Dallas, Texas, was founded in 1990 and provides excellent healthcare services to our patients, residents and their families.
 The Certified Nurse Assistant/Patient Care Technician provides direct and indirect basic health care to patients ranging in age from 18 years to geriatric. Assists as needed with environmental and informational services; and communicates effectively to ensure positive outcomes for patients. They are responsible for performing certain procedures according to hospital policy and procedures. Promotes the mission and values of the hospital. Demonstrates the ability to maintain an understanding attitude and responsible concern toward patients which is evidenced in speech and actions, and shows interest/ability to acquire knowledge of and develop skills in basic nursing procedures.  
 Minimum Qualifications:
Ability to project a professional image
Knowledge of regulatory standards and compliance requirements
Strong organizational skills
Working knowledge of computer and software applications used in job functions (Order entry, data input)
Persons who have been found guilty by a court of law of abusing, neglecting, or mistreating individuals in a health care related setting are ineligible for employment in this position
Freedom from illegal use of drugs
Freedom from use of and effects of use of drugs and alcohol in the workplace
 Education and/or Experience: 
High school diploma or equivalent preferred
CNA/PCT certificate for state of employment preferred or completion of one semester of Nursing school clinical including the Patient/Clinical Assessment course and  hospital and /or nursing home experience
 Certificates, Licenses, Registrations: 
Current state certificate to practice as a CNA/PCT
Or proof of enrollment in an accredited nursing program with successful completion of Patient/Clinical Assessment course
Must maintain current provider CPR certification throughout employment
Report this job"
,,,,,,,,,,,,
QA,Jul-28-2020 17:12:16,SDET,Franklin-TN,Monster,1 day ago,FLEET MECHANIC I,Swift Transportation,"Brundidge, AL",,,https://job-openings.monster.com/fleet-mechanic-i-brundidge-al-us-swift-transportation/ebaf3912-0ca3-402d-95f9-f6f96997f044,"Primary Purpose and Essential Functions: Complete a quality preventative maintenance inspection and repairs on all company owned equipment, to include tractors, trailers, refrigerated units and support equipment.
Perform preventative maintenance on all equipment to appropriate specifications (OEM, DOT, Swift, ect).
Inspect, analyze, troubleshoot, diagnose and perform minor and/or complex repairs for all equipment.
Disassemble, repair and re-assemble of Heavy Tuck & Trailer components; including but not limited to; refrigerated units, diesel engines, transmissions, axles and any other components or systems.
Perform tire maintenance to include: repairs, failure analysis, coding, identification.
Perform offsite repairs to include minor to mid level roadside breakdowns as directed by leadership.
May be required to test drive equipment if certified.
Maintain a clean and safe work environment.
Proactively work to assist others in achieving the organization's objectives.
Skills: Demonstrated/proven superior customer service skills. Ability to read and understand repair manuals, understanding and ability to complete/fill tags and repair orders. Ability to use and learn various diagnostic software used on tractor/trailers. Must possess excellent computer skills.
Education: High School, GED or combination of training and/or experience required. Drivers license required.
Experience Required: Entry-level knowledge of vehicle systems and basic vehicle maintenance preferred.
Report this job"
,,,,,,,,,,,,
QA,Jul-28-2020 17:12:17,SDET,Franklin-TN,Monster,1 day ago,Bilingual Personal Banker,First National Bank,"Hudson Oaks, TX",,,https://job-openings.monster.com/bilingual-personal-banker-hudson-oaks-tx-us-first-national-bank/9ea9d763-4e32-41a5-b31b-c6c35f0f234e,"Under immediate direction, provides exceptional customer service, involving receipt and payment of cash, while working in a high volume, sales environment.
* Follow the established policies in accordance with the bank and the supervisor's direction
* Accountable for the personal achievement of monthly new account production as assigned by upper management
* Process deposits and pay out funds in accordance with bank procedures, to record all transactions accurately and balance each day's operations
* Receive cash and checks for deposit, verify amounts, and look for check endorsements
* Examine cash carefully to guard against acceptance of counterfeit checks and identification
* Enter transactions into computer and issue customer receipts
* Sell and prepare money orders, cashiers checks, bank-to-bank wires, savings bonds, travelers' checks and certificates of deposit
* Process western union wires and cash advances
* Cross-sell bank services and products
* Provide bank services to a diverse customer base, including a large Spanish speaking population
* Approval limits will be based upon level of authority
* Perform other tasks requested by supervisors as they relate to the bank and its functions

Environmental and Physical Requirements:
* Required to stand or walk for extended periods of time dependent upon branch location
* Ability to work in a high volume, stressful and noisy environment
* Operate a computer and other office machinery
* Ability to lift up to 25 lbs

EOE Minority/Female/Individuals with Disabilities/Protected Veterans
Requirements
* Six months of work experience in a retail or customer service environment preferred
* Must be able to get along with co-workers and work effectively in a team environment.
* Must be able to work a flexible schedule including evenings, weekends, and holidays.
* Schedules are prepared based on business need and subject to change at any time.
* High school diploma, high school equivalency or currently attending high school
* At least 18 years of age
* Must successfully pass background investigation according to company policy

Must be bilingual in English/Spanish
Report this job"
,,,,,,,,,,,,
QA,Jul-28-2020 17:12:18,SDET,Franklin-TN,Monster,Posted today,Senior Software Developer,Discover,"Riverwoods, IL",,,https://job-openings.monster.com/senior-software-developer-riverwoods-il-us-discover/32a3af6e-687c-4343-9b32-761f0657a62e,"Discover. A brighter future.
With Discover, you’ll have the chance to make a difference at one of the world’s leading digital banking and payments companies. From Day 1, you’ll do meaningful work you’re passionate about, with the support and resources you need for success. We value what makes each employee unique and provide a collaborative, team-based culture that gives everyone an opportunity to shine. Be the reason millions of people find a brighter financial future, while building the future you want, here at Discover.
Job Description 
 Discover Financial Services is looking for a Senior Java Software Developer to drive delivery in all aspects of software development.  You will collaborate with product managers and your peers as part of a scrum team to execute on a broad range of projects for the digital products that power Discover, from feature enhancements to designing and building technical solutions.  You will use Java Spring and will be equipped with modern CI/CD developer tool kit (STS/IntelliJ, Cloud Development, GitHub, Jenkins, Trident Pipeline and Nexus to name a few).
Our Fraud, Authorization & Authentication Value Stream is responsible for all development of our related digital products across our Card division.  We would be thrilled to have you join our XP & BDD digital transformation journey.
Responsible for developing large scale customer facing applications. Designs, develops and integrates systems for Discover's award-winning digital presence by using Agile development methodologies to support existing and new product features
You will be successful at Discover if you can:
Build high quality software for large scale and highly available systems
Contribute to the department’s developer community
Exhibit strong technical and leadership behaviors
Talk about your work with both technical and non-technical team members
Promote a risk-aware culture, ensure efficient and effective risk and compliance management practices by adhering to required standards and processes.
Responsibilities:
Works closely with the Business utilizing agile methodology. Breaks down complex requirements into workable technical solutions. Assists in the evaluation of client area application software/systems requirements and processes (e.g., new features, enhancements or maintenance). Performs application software development, testing and implementation of efficient, cost effective application solutions. Completes technical design(s) as needed. Ensures that design(s) meets architecture standards and that the resulting system will be flexible, easily maintainable, high performing and integrates well with other related systems/components. Researches and evaluates alternative solutions and recommends the most efficient and cost effective solution for the systems design. Collaborates with other developers on code reviews and process enhancements. Completes unit and system testing prior to the start of any testing in PA region. Works with other internal IT teams to complete project activities, such as Infrastructure, Architecture and Database teams. Ensures that code reviews are performed and documented using the approved template. May provide direction and guidance to other systems analysts/developers. Analyzes and identifies technical areas of improvement within existing web applications.
Ensures all projects and releases are appropriately tested and that risks are mitigated. Ensures all projects have a detailed implementation and back-out plans, and are reviewed with all impacted parties in advance of scheduled releases. Continually looks for, and implements ways to, stabilize and improve the performance of the production environment.
Identifies and executes opportunities to leverage agile/iterative/lean processes to deliver projects faster. Proposes ideas to better position our applications to support future business and technology initiatives. Finds ways to incorporate these ideas within planned project/release timelines. Incorporates and supports new technology/frameworks to support our continuous integration efforts.
Adheres to regulatory, PDP, Change Management, and Internet Department processes and standards, ensuring all projects are compliant. Ensure any volume and capacity considerations are communicated during the design phase (or prior to committing to a Sprint). Documents software and performs related duties as assigned or requested. Actively contribute to best practices to support a strong software architecture. Reduce occurrence of vulnerabilities through proper secure coding practices and having a ""Security First"" Mindset. Follow proper handling of sensitive data per security guidelines. Ensures any volume and capacity considerations are communicated during the design phase (or prior to committing to a Sprint). Identifies efficient and viable alternatives to resource intensive requirements.
Minimum Qualifications:           
Bachelor’s Degree in Information Technology or related field
4 years of Software Development experience
In lieu of degree, 6 years of Software Development experience
Desired Qualifications
Relevant hands-on experience with building highly scalable and reliable Java applications
Experience with Java development on client facing application
Experience working with an iterative software development methodology
Understanding of object-oriented design principles
Self-motivated and openly challenge yourself to continuously improve
#LI-SY1
What are you waiting for? Apply today!
The same way we treat our employees is how we treat all applicants – with respect. Discover Financial Services is an equal opportunity employer (EEO is the law). We thrive on diversity & inclusion. You will be treated fairly throughout our recruiting process and without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, or veteran status in consideration for a career at Discover.
Report this job"
,,,,,,,,,,,,
QA,Jul-28-2020 17:12:19,SDET,Franklin-TN,Monster,1 day ago,Security Officer - Unarmed,Brosnan Risk Security,"Antioch, CA",,,https://job-openings.monster.com/security-officer-unarmed-antioch-ca-us-brosnan-risk-security/fa66da46-51c5-4dcb-8a01-027ef9d61084,"Shift: Day and Swing
Brosnan Risk Consultants is seeking an experienced Security Officer in Concord, CA. Our company provides exceptional security services in over 30 States nation-wide. We offer full-time and part-time positions (Monday-Sunday), competitive pay, and paid training sessions conducted by our highly skilled team of professionals. We value our employees and clients above all else, and pride ourselves in promoting a positive, professional work environment. With Brosnan there will be ample opportunity for growth as we believe in recognizing our team’s daily efforts through promotion and merit-based awards. Brosnan is a drug free environment that requires a 5-panel drug test. For immediate consideration kindly apply to our job listing with your complete and up to date resume.
Summary of responsibilities:
Act as a crime deterrent while maintaining a positive and professional demeanor at all times.
Provide exceptional customer service while maintaining a safe and secure work environment.
Notify supervisors and on-site staff of any irregularities, suspicious activities, security breaches and/or safety hazards.
Conduct standardized reports that are prompt, professional and accurate relative to incident.
Remove wrongdoers or trespassers from the area.
Must embody and promote company values while operating as a highly visible deterrent on site.
Perform various job related duties as assigned.
Submit reports of daily surveillance activity and important occurrences.
Job Requirements:
Must have a high school diploma or equivalent
Must be 18 years of age or older
Must possess a valid Security Guard License
Must possess a valid Drivers License
Must have successfully completed all stated mandated training
Must have minimum 1 year of experience in security
Must be able to stand for long periods of time
Must possess excellent verbal and written communication skills
Must project a professional appearance
Must have a reliable form of transportation
Preferred Qualifications:
Law enforcement or military experience preferred but not required
Excellent surveillance and observation skills
Tech-savvy with experience in surveillance systems
Proven experience as security officer or guard
Brosnan Risk & Constants
BrosnanRisk.com
PPO #120370
Job Types: Full-time, Part-time
Report this job"
,,,,,,,,,,,,
QA,Jul-28-2020 17:12:20,SDET,Franklin-TN,Monster,1 day ago,"Doctor of Veterinary Medicine (DVM) - Sign-on and or Relocation incentives available up to $20,000",Banfield Pet Hospital,"Hillsboro, OR",,,https://job-openings.monster.com/doctor-of-veterinary-medicine-dvm-sign-on-or-relocation-incentives-available-up-to-20-000-hillsboro-or-us-banfield-pet-hospital/f0c3a70b-7424-4aae-b2ca-44cef98d8a3d,"Job Number: 00100AR5
Job: Veterinarian
Job Category: DVM / VMD
Schedule: Credentialed Position Full-time regular
Travel: No
Primary Location: Oregon-Hillsboro-001125 Hillsboro Or
Work Locations: 001125 Hillsboro Or 889 NE 25th Ave Hillsboro 97124
Doctor of Veterinary Medicine
Banfield aspires to be a practice where as a team, we make a positive impact on pet health care in hospitals, communities, and the field of veterinary medicine.
We believe hiring doctors with diverse perspectives, ideas, and cultures, permits us to deliver to the highest quality of preventive care for each pet and client.
Banfield’s veterinarians apply their extraordinary passion, skills, and education, at every practice location. We support and depend on our veterinarians to use their expertise in a way that benefits pets, clients, hospital teams, and the communities we serve.
Whether you are a recent graduate or an experienced veterinarian looking for a change, a new beginning at Banfield means an open door to explore the next best move in your professional veterinary career.
Are you ready to dedicate yourself to helping us advance veterinary medicine across our practice and throughout the industry?
Responsibilities:
Practice in accordance to state practice act and principles of veterinary medical ethics
Leverage evidence-based medicine and continue pursuit of education to deliver quality patient care
Devote yourself to the culture of preventive care and Optimum Wellness Plans
Adopt and positively impact new veterinary standards and guidelines
Deliver medical and surgical treatments with formulary approved pharmaceuticals, supplies, and equipment, in accordance with Banfield’s Medical Quality Standards
Partner with clients as an advocate for the pet to plan follow-up visits, provide home-care instructions, and education to ensure the lifelong health of their pets
Maintain relevant, comprehensive medical records with the support of practice systems, including Banfield’s database, PetWare, designed to obtain data for population research
Foster an effective veterinary support team by communicating medical standards, ethical practices, and your veterinary knowledge and experience
Exemplify the Mars Five Principles — Quality, Responsibility, Mutuality, Efficiency, and Freedom

Requirements:
State Veterinary Board License and must be in good standing for the state in which they intend to be hired, prior to their start date.

Additional Licensing:
A State Controlled Substance (SCS) License may be required by the state in which you intend to work. If you do not already hold an SCS, Banfield encourages you to obtain this license after your start date as the practice may reimburse this cost.
Once an associate has obtained their SCS, Banfield will apply and pay for your DEA License.
New associates will be required to take their state USDA Accreditation class by the time they reach the 12-week mark from their hire date.

Your well-being matters.
We know that your real passion for pet well-being is why you chose this profession. At Banfield, we believe it is just as important to support the well-being of those who devote their lives to this cause. Through our extensive network and support structure, Banfield offers a wide array of benefits and programs, empowering you to focus on yourself and your family, as you care for pets and clients.
As a Banfield veterinarian, we want you to take full advantage of work and play through:
Competitive salary with paid time off
Medical, dental, vision and prescription drug benefits for you and eligible dependents
Automatic enrollment 401(k) Savings Plan after 60 days of employment
Health Savings Account with annual practice-paid funding of %24750 to supplement health care expenses
Automatic enrollment in 100% practice paid short- and long-term disability after 60 days of employment – includes maternity leave
Liability and malpractice insurance
Eligibility to enroll in the Veterinary Student Debt Relief Pilot Program
Optimum Wellness Plans (OWPs) for up to three pets
A variety of discounts including Mars, PetSmart, Royal Canin, fitness, cellular, and so much more

Our dedication to your growth.
Your development is important to us which is why we'll provide you with the following:
Personal development plans designed to define and achieve your career goals
Practice-paid continuing education opportunities
VIN Membership discounts and other veterinary networking opportunities
The chance to lend your skills to the communities you serve and live in

Commitment to community wellness.
Through volunteering efforts, and our programs designed to benefit local shelters and rescues, we strengthen the pet-human connections in our communities. Discover how we support the wellness of our people and profession through the Mars Volunteer Program (MVP).
Support when you need it most.
As the world’s largest veterinary practice, one of our biggest differentiators is our talented and equally passionate support teams that surround our skilled veterinarians.
This network of hospital, field, and headquarters leadership, allows us to offer you the support and resources needed to help you worry less and focus more on being your best self while practicing veterinary medicine.
The time is now!
Ready to start your career with Banfield? Apply now.
Banfield Pet Hospital® strongly supports and values the uniqueness of all individuals and promotes a work environment where diversity is embraced. Banfield Pet Hospital is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, religion, color, national origin, sex, sexual orientation, gender identity, age, genetic information, or protected veteran status. If you have a disability or special need that requires accommodation, please let us know. Banfield Pet Hospital follows all applicable federal, state and local laws governing nondiscrimination in employment in every Banfield location.
Report this job"
,,,,,,,,,,,,
QA,Jul-28-2020 17:12:21,SDET,Franklin-TN,Monster,1 day ago,Personal Banker,First Convenience Bank,"Irving, TX",,,https://job-openings.monster.com/personal-banker-irving-tx-us-first-convenience-bank/82c6be76-5e9b-4dbc-ad2f-3497ac251310,"Under immediate direction, provides exceptional customer service, involving receipt and payment of cash, while working in a high volume, sales environment.
* Follow the established policies in accordance with the bank and the supervisor's direction
* Accountable for the personal achievement of monthly new account production as assigned by upper management
* Process deposits and pay out funds in accordance with bank procedures, to record all transactions accurately and balance each day's operations
* Receive cash and checks for deposit, verify amounts, and look for check endorsements
* Examine cash carefully to guard against acceptance of counterfeit checks and identification
* Enter transactions into computer and issue customer receipts
* Sell and prepare money orders, cashiers checks, bank-to-bank wires, savings bonds, travelers' checks and certificates of deposit
* Process western union wires and cash advances
* Cross-sell bank services and products
* Provide bank services to a diverse customer base, including a large Spanish speaking population
* Approval limits will be based upon level of authority
* Perform other tasks requested by supervisors as they relate to the bank and its functions

Environmental and Physical Requirements:
* Required to stand or walk for extended periods of time dependent upon branch location
* Ability to work in a high volume, stressful and noisy environment
* Operate a computer and other office machinery
* Ability to lift up to 25 lbs

EOE Minority/Female/Individuals with Disabilities/Protected Veterans
Requirements
* Six months of work experience in a retail or customer service environment preferred
* Must be able to get along with co-workers and work effectively in a team environment.
* Must be able to work a flexible schedule including evenings, weekends, and holidays.
* Schedules are prepared based on business need and subject to change at any time.
* High school diploma, high school equivalency or currently attending high school
* At least 18 years of age
* Must successfully pass background investigation according to company policy
Report this job"
,,,,,,,,,,,,
